Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip Code,Taxpayer County,Outlet Number,Location Name,Location Address,Location City,Location State,Location Zip Code,Location County,Location Room Capacity,Location Tot Room Receipts,Location Taxable Receipts
12039797241,"AUSTIN BED AND BREAKFASTS, LP",611 W 22ND ST,AUSTIN,TX,78705,227,00003,AUSTIN BED AND BREAKFAST,2109 RIO GRANDE ST,AUSTIN,TX,78705,227,9,19931.96,14211.96
12035207484,ASHFORD TRS POOL II LLC,14185 DALLAS PKWY STE 1150,DALLAS,TX,75254,057,00003,AUSTIN EMBASSY SUITES,9505 STONELAKE BLVD,AUSTIN,TX,78759,227,150,6618142.0,601253.55
12039797241,"AUSTIN BED AND BREAKFASTS, LP",611 W 22ND ST,AUSTIN,TX,78705,227,00002,AUSTIN FOLK HOUSE,506 W 22ND ST,AUSTIN,TX,78705,227,9,30185.0,27875.0
17425190786,"AUSTIN HILLS ON LAKE TRAVIS, INC.",900 RANCH ROAD 620 S STE C101,LAKEWAY,TX,78734,227,00002,AUSTIN HILLS ON LAKE TRAVIS INC,1003 RANCH RD 620 SO,AUSTIN,TX,78734,227,35,8109.59,7009.59
17430027841,"AUSTIN CONVENTION ENTERPRISES, INC.",500 E 4TH ST,AUSTIN,TX,78701,227,00002,AUSTIN HILTON CONVENTION HOTEL,500 E 4TH ST,AUSTIN,TX,78701,227,800,4839392.75,4586936.04
12082364162,"NHC-TX102, LLC",6991 E CAMELBACK RD STE B310,SCOTTSDALE,AZ,85251,000,00001,AUSTIN LONE STAR RV RESORT,7009 S INTERSTATE 35,AUSTIN,TX,78744,227,11,7054.17,7054.17
17525096347,"J P HOBBS, INC.",PO BOX 10897,AUSTIN,TX,78766,227,00004,AUSTIN LUXURY SUITE,8803 TALLWOOD DR,AUSTIN,TX,78759,227,1,0.0,0.0
12016274339,ESA P PORTFOLIO OPERATING LESSEE LLC,PO BOX 49550,CHARLOTTE,NC,28277,000,00026,AUSTIN METRO TX-STUDIO PLUS PROPERTIES # 6081,6300 E HIGHWAY 290,AUSTIN,TX,78723,227,86,123594.07,60454.83
32047107167,"SAFE JOURNEYS, LLC",PO BOX 40129,AUSTIN,TX,78704,227,00001,AUSTIN MOTEL,1220 S CONGRESS AVE,AUSTIN,TX,78704,227,41,150327.48,149388.36
17606186454,AUSTIN JN INVESTMENTS LIMITED PARTNERSHIP,5855 SOVEREIGN DR STE A,HOUSTON,TX,77036,101,00001,AUSTIN MOTOR INN,11400 N IH 35,AUSTIN,TX,78753,227,25,49529.56,30406.0
32046041649,OM NAMA GANESHAYA CORPORATION,1505 BIG BEND DR,CEDAR PARK,TX,78613,246,00001,AUSTIN SUITES HOTEL,8300 N INTERSTATE 35,AUSTIN,TX,78753,227,214,93997.68,13330.4
32010710666,SUNIL ARVINDBHAI NAIK,601 MIDDLE LN,AUSTIN,TX,78753,227,00002,AUSTIN VILLAGE MOTOR INN,601 MIDDLE LN,AUSTIN,TX,78753,227,33,23332.09,7285.63
12016274339,ESA P PORTFOLIO OPERATING LESSEE LLC,PO BOX 49550,CHARLOTTE,NC,28277,000,00034,AUSTIN-NORTHWEST TX-EXTENDED STAY AMERICA #6195,13858 N US HIGHWAY 183,AUSTIN,TX,78750,227,86,151486.25,80241.33
12016274339,ESA P PORTFOLIO OPERATING LESSEE LLC,PO BOX 49550,CHARLOTTE,NC,28277,000,00035,AUSTIN-ROUND ROCK TX-EXTENDED STAY AMERICA # 6197,16950 N IH 35,AUSTIN,TX,78728,227,86,123951.92,63044.17
12016274339,ESA P PORTFOLIO OPERATING LESSEE LLC,PO BOX 49550,CHARLOTTE,NC,28277,000,00032,AUSTIN-SOUTHWEST TX-EXTENDED STAY AMERICA # 6178,5100 W HIGHWAY 290,AUSTIN,TX,78735,227,86,226408.0,139636.83
12016274339,ESA P PORTFOLIO OPERATING LESSEE LLC,PO BOX 49550,CHARLOTTE,NC,28277,000,00021,AUSTIN-TOWN LAKE TX EXTENDED STAY AMERICA # 6060,600 GUADALUPE ST,AUSTIN,TX,78701,227,86,340165.24,307320.17
12016274339,ESA P PORTFOLIO OPERATING LESSEE LLC,PO BOX 49550,CHARLOTTE,NC,28277,000,00018,AUSTIN-WEST TX-CROSSLAND ECONOMY STUDIOS #6028,12621 HYMEADOW DR,AUSTIN,TX,78729,246,86,162024.65,64079.17
32043490237,VACATIONCAKE LLC,1709 BLUEBONNET LN,AUSTIN,TX,78704,227,00051,AUSTINITE UNIT A,2906A WESTHILL DR,AUSTIN,TX,78704,227,1,1619.0,0.0
32043490237,VACATIONCAKE LLC,1709 BLUEBONNET LN,AUSTIN,TX,78704,227,00036,AVENUE D-LIGHT,4415 AVENUE D,AUSTIN,TX,78751,227,1,0.0,0.0
32042724255,COLETTE Y ZYGMONT,711 GARNER AVE,AUSTIN,TX,78704,227,00001,AWESOME LITTLE PALACE,705 GARNER AVE,AUSTIN,TX,78704,227,1,10800.0,10800.0
32043490237,VACATIONCAKE LLC,1709 BLUEBONNET LN,AUSTIN,TX,78704,227,00035,BARTON VIEW UNIT A,2006 WESTRIDGE DR # A,AUSTIN,TX,78704,227,1,2632.25,0.0
32043490237,VACATIONCAKE LLC,1709 BLUEBONNET LN,AUSTIN,TX,78704,227,00034,BARTON VIEW UNIT B,2006B WESTRIDGE DR,AUSTIN,TX,78704,227,1,3492.71,0.0
32051457763,"OM NAMA MAHA LAXMI, LLC",17950 PRESTON RD STE 650,DALLAS,TX,75252,043,00001,BAYMONT INN & SUITES,7100 N INTERSTATE 35,AUSTIN,TX,78752,227,115,155034.09,122468.44
12040439692,LQ MANAGEMENT L.L.C.,909 HIDDEN RDG STE 600,IRVING,TX,75038,057,00030,BAYMONT INN #514,7100 I-35 NORTH,AUSTIN,TX,78752,227,115,0.0,0.0
16805444664,ATRIUM HOTEL LP,PO BOX 771207,HOUSTON,TX,77215,101,00001,BEST WESTERN ATRIUM NORTH,7928 GESSNER DR,AUSTIN,TX,78753,227,122,120150.12,91090.83
17426639831,"LOTUS HOTELS, INC.",2200 S INTERSTATE 35,AUSTIN,TX,78704,227,00001,BEST WESTERN PLUS AUSTIN CITY HOTEL,2200 S I H 35,AUSTIN,TX,78704,227,156,489692.0,449973.0
32025739882,LMR LLC,4323 S INTERSTATE 35,AUSTIN,TX,78744,227,00001,BEST WESTERN SEVILLE PLAZA INN,4323 S I H 35,AUSTIN,TX,78744,227,94,130282.13,112829.17
32039476448,RASMUSSEN JOEL & DANI LIVING TRUST,PO BOX 3089 C/O HOTSPOT TAX SERVICES,GREENWOOD VLG,CO,80155,000,00005,BLUE DOOR,1101A REAGAN TER,AUSTIN,TX,78704,227,1,2548.4,2548.4
32015197018,ROBIN K KYLE,1108 BLANCO ST,AUSTIN,TX,78703,227,00001,BRAVA HOUSE,1108 BLANCO ST,AUSTIN,TX,78703,227,5,16855.06,16688.91
32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00025,BRENTWOOD BUGALOW,5501 WOODROW AVE,AUSTIN,TX,78756,227,3,2648.2,2648.2
17606978322,MAHALLY LIMITED PARTNERSHIP,5855 SOVEREIGN DR STE A,HOUSTON,TX,77036,101,00001,BUDGET INN,9106 I-35 NORTH,AUSTIN,TX,78753,227,90,107224.74,80384.0
18707315554,"9920 NIH35, LLC",1538 E MAIN ST,EL CAJON,CA,92021,000,00001,BUDGET MOTEL OF AUSTIN,9220 N I H 35,AUSTIN,TX,78753,227,50,99203.41,34039.67
32052324517,JASON MARTIN,507 SABINE ST APT 1004,AUSTIN,TX,78701,227,00004,BURTON 109,2124 BURTON DR APT 109,AUSTIN,TX,78741,227,3,3703.5,3703.5
12021319483,"HPT TRS IHG-2, INC.",11580 GREAT OAKS WAY,ALPHARETTA,GA,30022,000,00008,CANDLEWOOD STES AUSTIN SOUTH,4320 S INTERSTATE 35,AUSTIN,TX,78745,227,122,275546.77,188473.43
12021319483,"HPT TRS IHG-2, INC.",11580 GREAT OAKS WAY,ALPHARETTA,GA,30022,000,00021,CANDLEWOOD SUITES AUSTIN ARBORETUM NW,9701 STONELAKE BLVD,AUSTIN,TX,78759,227,125,289067.69,168912.02
12034590369,"RESORT RENTAL, LLC",22 SYLVAN WAY C/O WYNDHAM WORLDWIDE,PARSIPPANY,NJ,07054,000,00073,CANDLEWOOD SUITES AUSTIN SOUTH,4320 S INTERSTATE 35,AUSTIN,TX,78745,227,1,0.0,0.0
32043331167,"OLD WEST 19TH, LTD.",1305 W 22ND ST,AUSTIN,TX,78705,227,00002,CARRIAGE HOUSE,1900 DAVID ST # B,AUSTIN,TX,78705,227,3,1650.0,1650.0
32006623618,TRESSIE DAMRON,PO BOX 162805,AUSTIN,TX,78716,227,00002,CARRIAGE HOUSE INN,1110 W 22ND 1/2 ST,AUSTIN,TX,78705,227,5,2538.0,2538.0
32043331167,"OLD WEST 19TH, LTD.",1305 W 22ND ST,AUSTIN,TX,78705,227,00001,CARRINGTON HOUSE,1900 DAVID ST # A,AUSTIN,TX,78705,227,5,7150.0,7150.0
32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00018,CASA DE MIGUEL,2300 S 2ND ST,AUSTIN,TX,78704,227,3,5665.0,5665.0
32043490237,VACATIONCAKE LLC,1709 BLUEBONNET LN,AUSTIN,TX,78704,227,00018,CASITA DEL SOL,2304 S 2ND ST,AUSTIN,TX,78704,227,1,3785.0,378.0
32035153900,"TEXAS VILLAGE AUSTIN, LTD.",3017 S INTERSTATE 35,AUSTIN,TX,78741,227,00001,CASULO HOTEL,3017 N INTERSTATE 35,AUSTIN,TX,78722,227,49,165130.92,165032.35
32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00002,CHEREEN FISHER,119 E 6TH ST APT 704,AUSTIN,TX,78701,227,1,4563.0,4563.0
32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00003,CHEREEN FISHER,2207 TRAILSIDE DR APT A,AUSTIN,TX,78704,227,1,3010.71,3010.71
32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00005,CHEREEN FISHER,119 E 6TH ST APT 503,AUSTIN,TX,78701,227,1,4089.0,4089.0
32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00007,CHEREEN FISHER,803B CUMBERLAND RD,AUSTIN,TX,78704,227,1,0.0,0.0
32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00008,CHEREEN FISHER,1411 NORWALK LN APT 201,AUSTIN,TX,78703,227,1,3208.0,3208.0
32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00009,CHEREEN FISHER,119 E 6TH ST APT 306,AUSTIN,TX,78701,227,1,2159.0,2159.0
32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00010,CHEREEN FISHER,119 E 6TH ST APT 307,AUSTIN,TX,78701,227,1,660.0,660.0
32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00011,CHEREEN FISHER,119 E 6TH ST APT 308,AUSTIN,TX,78701,227,1,1795.0,1795.0
32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00012,CHEREEN FISHER,119 E 6TH ST APT 501,AUSTIN,TX,78701,227,1,2190.0,2190.0
32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00013,CHEREEN FISHER,2309 E 10TH ST,AUSTIN,TX,78702,227,1,0.0,0.0
32022337540,CHEREEN FISHER,119 E 6TH ST,AUSTIN,TX,78701,227,00014,CHEREEN FISHER,1114 1/2 FAIRMOUNT AVE,AUSTIN,TX,78704,227,1,0.0,0.0
17429895836,CHRISTOPHER ALAN WOODS,PO BOX 93158 C/O JW PROPERTIES,AUSTIN,TX,78709,105,00003,CHRISTOPHER ALAN WOODS,17131 ROCKY RIDGE RD,AUSTIN,TX,78734,227,1,8125.0,8125.0
32042202807,CINDY HILL,PO BOX 3089 C/O HOTSPOT TAX SRVC,GREENWOOD VLG,CO,80155,000,00001,CINDY HILL,4611 RAMSEY AVE,AUSTIN,TX,78756,227,1,21375.0,17575.0
32042202807,CINDY HILL,PO BOX 3089 C/O HOTSPOT TAX SRVC,GREENWOOD VLG,CO,80155,000,00002,CINDY HILL,5911 WOODROW AVE,AUSTIN,TX,78757,227,1,6333.0,3983.0
12606116205,CJUF II STRATUS BLOCK 21 LLC,200 LAVACA ST,AUSTIN,TX,78701,227,00002,CJUF II STRATUS BLOCK 21 LLC,200 LAVACA ST,AUSTIN,TX,78701,227,251,2242554.0,2139211.02
12004877945,"BERNHARDT PROPERTIES I, LTD.",3939 BEE CAVES RD STE C100,W LAKE HILLS,TX,78746,227,00007,CLARKSVILLE,1710 W 10TH ST,AUSTIN,TX,78703,227,1,1885.0,1885.0
32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00026,CLARKSVILLE COTTAGE,1729 W 10TH ST,AUSTIN,TX,78703,227,1,4574.64,4574.64
17426642678,ISHVER N PATEL ET AL,4702 S CONGRESS AVE,AUSTIN,TX,78745,227,00001,CLASSIC INN,4700 S CONGRESS,AUSTIN,TX,78706,227,24,10513.04,10513.04
12010309933,"JAI VAIBHAVLAXMI, INC.",PO BOX 29,BURLINGTON,IA,52601,000,00001,COMFORT INN,700 DELMAR AVE,AUSTIN,TX,78752,227,73,128385.49,108909.17
16806621211,"VIRAJ HOSPITALITY, LLC",7501 E BEN WHITE BLVD,AUSTIN,TX,78741,227,00001,COMFORT SUITES,7501 E BEN WHITE BLVD,AUSTIN,TX,78741,227,84,216462.0,188924.0
32039446839,"ANAND & ALISHA, L.P.",13681 N HIGHWAY 183,AUSTIN,TX,78750,246,00001,COMFORT SUITES,13681 N HIGHWAY 183,AUSTIN,TX,78750,246,65,132745.9,112360.54
32025873558,"EAST COAST HOSPITALITY, INC.",1701 E SAINT ELMO RD,AUSTIN,TX,78744,227,00001,COMFORT SUITES SOUTH,1701 E SAINT ELMO RD,AUSTIN,TX,78744,227,50,95249.14,90393.07
15622566733,"COMPASS ONE, LLC",2400 YORKMONT RD C/O CAROLYN SADLER,CHARLOTTE,NC,28217,000,00190,"COMPASS ONE, LLC",1900 UNIVERSITY AVE,AUSTIN,TX,78705,227,297,1628792.0,1510360.17
32042022155,COUBARIS INC,1001 E RIVERSIDE DR,AUSTIN,TX,78704,227,00001,COUBARIS INC,1001 E RIVERSIDE DR,AUSTIN,TX,78704,227,2,17845.0,17845.0
32051100058,K K BROTHER HOSPITALITY LLC,2915 S INTERSTATE 35,AUSTIN,TX,78741,227,00001,COUNTRY GARDEN INN AND SUITE,2915 S INTERSTATE 35,AUSTIN,TX,78741,227,52,49371.0,47976.0
32053861814,"KARVINS HOTELS, INC.",5210 E TULARE AVE,FRESNO,CA,93727,000,00001,"COUNTRY INN & SUITES,AUSTIN",7400 N INTERSTATE 35,AUSTIN,TX,78752,227,75,165846.34,142418.89
12048571157,"RLJ II - C AUSTIN DT LESSEE, LP",701 E 83RD AVE,MERRILLVILLE,IN,46410,000,00001,COURTYARD AUSTIN DOWNTOWN,300 E 4TH ST,AUSTIN,TX,78701,227,270,1396886.11,1364568.84
32042629405,"APPLE NINE HOSPITALITY TEXAS SERVICES III, INC.",701 E 83RD AVE,MERRILLVILLE,IN,46410,000,00001,COURTYARD AUSTIN NORTH,12330 N INTERSTATE 35,AUSTIN,TX,78753,227,145,469200.85,435626.06
32053100627,"WPS CY AUSTIN, LLC",1575 WELTON ST STE 300,DENVER,CO,80202,000,00002,COURTYARD AUSTIN UNVERSITY AREA,5660 N INTERSTATE 35,AUSTIN,TX,78751,227,198,548489.0,514859.85
12047854315,"RLJ II - C AUSTIN S LESSEE, LP",701 E 83RD AVE,MERRILLVILLE,IN,46410,000,00001,COURTYARD BY MARRIOTT - AUSTIN SOUTH,4533 S IH 35,AUSTIN,TX,78744,227,110,413652.53,395610.86
12047857359,"RLJ II - C AUSTIN NW LESSEE, LP",701 E 83RD AVE,MERRILLVILLE,IN,46410,000,00001,COURTYARD BY MARRIOTT AUSTIN NORTHWEST,9409 STONELAKE BLVD,AUSTIN,TX,78759,227,78,408264.6,389891.94
12048571991,"RLJ II - C AUSTIN AIR LESSEE, LP",701 E 83RD AVE,MERRILLVILLE,IN,46410,000,00002,COURTYARD BY MARRIOTT AUSTIN SOUTH AIRPORT,7809 E BEN WHITE BLVD,AUSTIN,TX,78744,227,10,512437.75,489886.61
32056160479,SSH TRS M LLC,211 E 7TH ST STE 620,AUSTIN,TX,78701,227,00005,COURTYARD BY MARRIOTT MESQUITE,211 E 7TH ST STE 620,AUSTIN,TX,78701,227,101,213112.76,211078.14
12601799385,LH 2007 PROPERTIES LLC,1825 GILLESPIE WAY STE 101,EL CAJON,CA,92020,000,00008,CRESTWOOD SUITES AUSTIN 183,12989 N HIGHWAY 183,AUSTIN,TX,78750,246,151,18241.0,12504.09
17607844663,"HOTEL USA PARTNERS, LLC",10717 HARRY HINES BLVD STE A,DALLAS,TX,75220,057,00004,CROWNE PLAZA AUSTIN,6121 N IH 35,AUSTIN,TX,78752,227,293,837949.95,604389.96
32023057899,"CTP VENTURES, LLC",2417 LEON ST,AUSTIN,TX,78705,227,00001,CTP VENTURES LLC,1018 HARWOOD PL,AUSTIN,TX,78704,227,5,9617.0,9317.0
32023057899,"CTP VENTURES, LLC",2417 LEON ST,AUSTIN,TX,78705,227,00002,CTP VENTURES LLC,1007 E 8TH ST,AUSTIN,TX,78702,227,6,28950.0,28950.0
32023057899,"CTP VENTURES, LLC",2417 LEON ST,AUSTIN,TX,78705,227,00005,CTP VENTURES LLC,607 W 35TH ST,AUSTIN,TX,78705,227,6,11350.0,11350.0
12052459299,RADIANT PROPERTIES LLC,820 E ANDERSON LN,AUSTIN,TX,78752,227,00002,DAYS INN AUSTIN CROSSROADS,820 E ANDERSON LN,AUSTIN,TX,78752,227,145,200178.26,197312.71
32055193091,"DBG AUSTIN HOTEL, LLC",3525 SANDY TRAIL LN,PLANO,TX,75023,043,00001,DAYS INN UNIVERSITY/DOWNTOWN,3105 N INTERSTATE 35,AUSTIN,TX,78722,227,63,144412.31,141433.57
10304108037,"EMBASSY MOTEL PARTNERS, L.P.",4800 N INTERSTATE 35,AUSTIN,TX,78751,227,00001,DELUXE INN,4800 N IH 35,AUSTIN,TX,78751,227,53,26922.0,26922.0
32041596258,DENNIS ARTALE,PO BOX 3089 C/O HOTSPOT TAX SERVICES,GREENWOOD VLG,CO,80155,000,00001,DENNIS ARTALE,815 SAN MARCOS ST,AUSTIN,TX,78702,227,1,13680.0,13680.0
32041596258,DENNIS ARTALE,PO BOX 3089 C/O HOTSPOT TAX SERVICES,GREENWOOD VLG,CO,80155,000,00002,DENNIS ARTALE,1189 BRANCH ST,AUSTIN,TX,78702,227,1,13680.0,13680.0
32041596258,DENNIS ARTALE,PO BOX 3089 C/O HOTSPOT TAX SERVICES,GREENWOOD VLG,CO,80155,000,00003,DENNIS ARTALE,1187 BRANCH ST,AUSTIN,TX,78702,227,1,17940.0,17940.0
32056462578,PARTNERS VII SA AUSTIN HOTEL LLC,1575 WELTON ST STE 300,DENVER,CO,80202,000,00002,DOUBLETREE AUSTIN HOTEL,6505 N INTERSTATE 35,AUSTIN,TX,78752,227,50,1058417.0,854858.0
12030065200,"PINNACLE UT, L.P.",8369 VICKERS ST STE 101,SAN DIEGO,CA,92111,000,00001,DOUBLETREE CLUB HOTEL,1617 N I H 35,AUSTIN,TX,78702,227,152,660037.0,569052.21
32054715860,"FELCOR AUSTIN DOWNTOWN LESSEE, L.L.C.",755 CROSSOVER LN,MEMPHIS,TN,38117,000,00001,DOUBLETREE GUEST SUTIES - AUSTIN TX,303 W 15TH ST,AUSTIN,TX,78701,227,188,1038984.58,827453.98
32046437821,"DJ HOSTEL, LLC",2602 GUADALUPE ST,AUSTIN,TX,78705,227,00001,DRIFTER JACK'S HOSTEL,2602 GUADALUPE ST,AUSTIN,TX,78705,227,9,39410.61,39410.61
19416491231,HYATT CORPORATION,71 S WACKER DR STE 1000 C/O TAX DEPT,CHICAGO,IL,60606,000,00043,DRISKILL HOTEL,604 BRAZOS ST,AUSTIN,TX,78701,227,189,1674783.79,1672491.62
14313861677,"DRURY SOUTHWEST, INC.",PO BOX 1214,CPE GIRARDEAU,MO,63702,000,00001,DRURY INN - AUSTIN NORTH,6511 INTERSTATE HWY 35 NORTH,AUSTIN,TX,78752,227,156,340313.83,286047.71
32051871906,DSN HOSPITALITY LLC,4710 S LAMAR BLVD,AUSTIN,TX,78745,227,00001,DSN HOSPITALITY LLC,3110 STATE HIGHWAY 71 EAST,AUSTIN,TX,78745,011,37,38869.37,37748.9
32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00029,EAST SIDE TREE HOUSE,1902 CANTERBURY ST # B,AUSTIN,TX,78702,227,1,1895.72,1652.72
32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00031,EAST 2ND COTTAGE,903 E 2ND ST,AUSTIN,TX,78702,227,2,3532.95,3532.95
32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00027,EAST 2ND GUEST HOUSE,902 E 2ND ST # B,AUSTIN,TX,78702,227,1,3266.84,3266.84
32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00028,EAST 2ND MAIN HOUSE,902 E 2ND ST # A,AUSTIN,TX,78702,227,2,0.0,0.0
32043490237,VACATIONCAKE LLC,1709 BLUEBONNET LN,AUSTIN,TX,78704,227,00046,EAST 8TH STREET,2106 E 8TH ST,AUSTIN,TX,78702,227,6,2820.0,2820.0
12633884114,"EASTSIDE INN, INC.",3400 SANTA MONICA DR,AUSTIN,TX,78741,227,00001,EASTSIDE INN,1609 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,1,54052.09,54052.09
12008268786,"SATGURU, L.L.C.",9102 BURNET RD,AUSTIN,TX,78758,227,00001,ECONO LODGE,9102 BURNET RD,AUSTIN,TX,78758,227,39,57038.09,53910.58
12050231914,SHILPABEN P PATEL,700 MIDDLE LN C/O ECONOMY INN,AUSTIN,TX,78753,227,00001,ECONOMY INN,700 MIDDLE LN,AUSTIN,TX,78753,227,16,12712.46,12712.46
32040505417,EDUARDO LONGORIA,1508 NORRIS DR,AUSTIN,TX,78704,227,00005,EDUARDO LONGORIA,609 BARTON BLVD,AUSTIN,TX,78704,227,1,0.0,0.0
32040505417,EDUARDO LONGORIA,1508 NORRIS DR,AUSTIN,TX,78704,227,00006,EDUARDO LONGORIA,1702 CRESTHAVEN DR,AUSTIN,TX,78704,227,1,0.0,0.0
32006623618,TRESSIE DAMRON,PO BOX 162805,AUSTIN,TX,78716,227,00001,ELEGENCE INN STYLE,1110 W 22 1/2 ST,AUSTIN,TX,78705,227,2,2460.0,0.0
32054714855,"FELCOR AUSTIN LESSEE, L.L.C.",755 CROSSOVER LN,MEMPHIS,TN,38117,000,00001,EMBASSY SUITES AUSTIN NORTH,5901 N INTERSTATE 35,AUSTIN,TX,78723,227,260,967735.31,743703.36
