"MB821424","ABI-HAUS                      ","959 N 2ND ST                  ","ABILENE             ","TX","79601","221","          ","2016/07", 000000551.74
"MB638028","ABILENE BEEHIVE INC           ","442 CEDAR ST STE A            ","ABILENE             ","TX","79601","221","          ","2016/07", 000002410.72
"MB543114","ABILENE BOWLING LANES INC     ","279 RUIDOSA AVE               ","ABILENE             ","TX","79605","221","          ","2016/07", 000000179.56
"MB933130","ABILENE CABARET LLC           ","1918 BUTTERNUT ST             ","ABILENE             ","TX","79602","221","          ","2016/07", 000001063.42
"N 037863","ABILENE COUNTRY CLUB          ","4039 S TREADAWAY BLVD         ","ABILENE             ","TX","79602","221","          ","2016/07", 000003035.56
"MB200506","ABILENE SEAFOOD TAVERN        ","1882 S CLACK ST               ","ABILENE             ","TX","79605","221","          ","2016/07", 000001392.26
"MB541702","ABUELO'S BEVERAGE CORPORATION ","4782 S 14TH ST                ","ABILENE             ","TX","79605","221","          ","2016/07", 000004001.50
"MB932373","ACE IN THE HOLE               ","133 EPLENS CT                 ","ABILENE             ","TX","79605","221","          ","2016/07", 000000000.00
"MB248134","BILLIARDS PLUS                ","5495 S 7TH ST                 ","ABILENE             ","TX","79605","221","          ","2016/07", 000001382.14
"MB685388","BONZAI JAPANESE STEAK HOUSE   ","1802 S CLACK ST               ","ABILENE             ","TX","79605","221","          ","2016/07", 000000577.67
"MB701733","BREAKERS SPORTS BAR           ","1874 S CLACK ST               ","ABILENE             ","TX","79605","221","          ","2016/07", 000004534.15
"MB937950","BUFFALO WILD WINGS GRILL & BAR","1010 E OVERLAND TRL           ","ABILENE             ","TX","79601","221","          ","2016/07", 000004640.21
"MB537755","BUFFALO WILD WINGS GRILL AND B","4401 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2016/07", 000004962.08
"MB139550","CAHOOTS CATFISH & OYSTER BAR/J","301 S 11TH ST                 ","ABILENE             ","TX","79602","221","          ","2016/07", 000000424.98
