"MB821424","ABI-HAUS                      ","959 N 2ND ST                  ","ABILENE             ","TX","79601","221","          ","2014/09", 000001048.08
"MB821424","ABI-HAUS                      ","959 N 2ND ST                  ","ABILENE             ","TX","79601","221","          ","2014/10", 000001102.75
"MB638028","ABILENE BEEHIVE INC           ","442 CEDAR ST STE A            ","ABILENE             ","TX","79601","221","          ","2014/10", 000002431.83
"MB543114","ABILENE BOWLING LANES INC     ","279 RUIDOSA AVE               ","ABILENE             ","TX","79605","221","          ","2014/09", 000000316.70
"N 037863","ABILENE COUNTRY CLUB          ","4039 S TREADAWAY BLVD         ","ABILENE             ","TX","79602","221","          ","2014/10", 000002966.49
"MB200506","ABILENE SEAFOOD TAVERN        ","1882 S CLACK ST               ","ABILENE             ","TX","79605","221","          ","2014/10", 000002159.67
"MB541702","ABUELO'S BEVERAGE CORPORATION ","4782 S 14TH ST                ","ABILENE             ","TX","79605","221","          ","2014/10", 000003123.74
"MB701630","ACE IN THE HOLE               ","133 EPLENS CT                 ","ABILENE             ","TX","79605","221","          ","2014/10", 000000000.00
"MB248134","BILLIARDS PLUS                ","5495 S 7TH ST                 ","ABILENE             ","TX","79605","221","          ","2014/10", 000001194.67
"MB685388","BONZAI JAPANESE STEAK HOUSE   ","1802 S CLACK ST               ","ABILENE             ","TX","79605","221","          ","2014/10", 000000470.80
"MB701733","BREAKERS SPORTS BAR           ","1874 S CLACK ST               ","ABILENE             ","TX","79605","221","          ","2014/10", 000003877.69
"MB537755","BUFFALO WILD WINGS GRILL AND B","4401 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2014/10", 000008327.49
"MB139550","CAHOOTS CATFISH & OYSTER BAR/J","301 S 11TH ST                 ","ABILENE             ","TX","79602","221","          ","2014/10", 000000478.71
"MB121979","CASA HERRERA                  ","4109 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2014/10", 000000796.02
"MB721555","CHELSEA'S STREET PUB          ","4310 BUFFALO GAP RD STE 1342  ","ABILENE             ","TX","79606","221","          ","2014/10", 000003789.58
"MB232328","CHILI'S GRILL & BAR           ","4302 S CLACK ST               ","ABILENE             ","TX","79606","221","          ","2014/10", 000003627.51
"MB163912","CHILIS GRILL & BAR            ","1702 HWY 351                  ","ABILENE             ","TX","79601","221","          ","2014/10", 000003862.95
"MB580409","COPPER CREEK FINE TEXAS DINING","4401 LOOP 322                 ","ABILENE             ","TX","79602","221","          ","2014/10", 000001859.85
"MB864640","COURTYARD BY MARRIOTT         ","4350 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2014/10", 000000291.31
