"MB638028","ABILENE BEEHIVE INC           ","442 CEDAR ST STE A            ","ABILENE             ","TX","79601","221","          ","2014/11", 000002550.82
"MB543114","ABILENE BOWLING LANES INC     ","279 RUIDOSA AVE               ","ABILENE             ","TX","79605","221","          ","2014/10", 000000341.36
"N 037863","ABILENE COUNTRY CLUB          ","4039 S TREADAWAY BLVD         ","ABILENE             ","TX","79602","221","          ","2014/11", 000001857.24
"MB200506","ABILENE SEAFOOD TAVERN        ","1882 S CLACK ST               ","ABILENE             ","TX","79605","221","          ","2014/11", 000001963.43
"MB541702","ABUELO'S BEVERAGE CORPORATION ","4782 S 14TH ST                ","ABILENE             ","TX","79605","221","          ","2014/11", 000003148.59
"MB701630","ACE IN THE HOLE               ","133 EPLENS CT                 ","ABILENE             ","TX","79605","221","          ","2014/11", 000000000.00
"MB248134","BILLIARDS PLUS                ","5495 S 7TH ST                 ","ABILENE             ","TX","79605","221","          ","2014/11", 000001244.59
"MB685388","BONZAI JAPANESE STEAK HOUSE   ","1802 S CLACK ST               ","ABILENE             ","TX","79605","221","          ","2014/11", 000000539.68
"MB701733","BREAKERS SPORTS BAR           ","1874 S CLACK ST               ","ABILENE             ","TX","79605","221","          ","2014/11", 000003802.18
"MB537755","BUFFALO WILD WINGS GRILL AND B","4401 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2014/11", 000007164.51
"MB139550","CAHOOTS CATFISH & OYSTER BAR/J","301 S 11TH ST                 ","ABILENE             ","TX","79602","221","          ","2014/11", 000000425.45
"MB121979","CASA HERRERA                  ","4109 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2014/10", 000000796.02
"MB121979","CASA HERRERA                  ","4109 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2014/11", 000000820.68
"MB721555","CHELSEA'S STREET PUB          ","4310 BUFFALO GAP RD STE 1342  ","ABILENE             ","TX","79606","221","          ","2014/11", 000003752.93
"MB232328","CHILI'S GRILL & BAR           ","4302 S CLACK ST               ","ABILENE             ","TX","79606","221","          ","2014/11", 000002974.33
"MB163912","CHILIS GRILL & BAR            ","1702 HWY 351                  ","ABILENE             ","TX","79601","221","          ","2014/11", 000003109.40
"MB580409","COPPER CREEK FINE TEXAS DINING","4401 LOOP 322                 ","ABILENE             ","TX","79602","221","          ","2014/11", 000001658.38
"MB864640","COURTYARD BY MARRIOTT         ","4350 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2014/11", 000000291.45
"MB242211","CYPRESS STREET STATION        ","158 CYPRESS STREET            ","ABILENE             ","TX","79601","221","          ","2014/10", 000001043.65
"MB242211","CYPRESS STREET STATION        ","158 CYPRESS STREET            ","ABILENE             ","TX","79601","221","          ","2014/11", 000001093.77
"MB847723","DAKOTA'S DIXIE ROSE           ","4417 CRAWFORD DR              ","ABILENE             ","TX","79602","221","          ","2014/11", 000000981.01
"MB113803","EL CHICO RESTAURANT NO 93     ","4310 BUFFALO GAP RD MALL ABI  ","ABILENE             ","TX","79606","221","          ","2014/11", 000000717.70
"N 649815","FAIRWAY OAKS                  ","34 FAIRWAY OAKS BLVD          ","ABILENE             ","TX","79606","221","          ","2014/11", 000000938.26
"MB817820","FAT BOSS'S PUB                ","216 PINE ST                   ","ABILENE             ","TX","79601","221","          ","2014/11", 000002578.76
"MB845988","FUZZY'S TACO SHOP             ","3351 TURNER PLZ STE 100-N     ","ABILENE             ","TX","79606","221","          ","2014/11", 000003587.04
"MB773858","GENGHIS GRILL - THE MONGOLIAN ","4438 S CLACK ST               ","ABILENE             ","TX","79606","221","          ","2014/11", 000000049.51
"MB169630","GUITARS & CADILLACS           ","3881 VINE ST                  ","ABILENE             ","TX","79602","221","          ","2014/11", 000007201.09
"MB863880","HILTON GARDEN INN - ABILENE   ","4449 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2014/11", 000000496.67
"MB762951","JACK RABBIT SLIMS             ","833 US HIGHWAY 80 E           ","ABILENE             ","TX","79601","221","          ","2014/11", 000001691.41
"MB493736","LEGACY BAR                    ","3450 S CLACK ST               ","ABILENE             ","TX","79606","221","          ","2014/11", 000001297.92
"MB621143","LOGAN'S ROADHOUSE             ","3126 S CLACK ST               ","ABILENE             ","TX","79606","221","          ","2014/11", 000001872.18
"MB415595","LYTLE LAND & CATTLE CO        ","1150 E SOUTH 11TH ST          ","ABILENE             ","TX","79602","221","          ","2014/11", 000001839.15
"MB723936","MARTIN D DENSON VFW POST 6873 ","1049 VETERANS DRIVE           ","ABILENE             ","TX","79605","221","          ","2014/11", 000001168.94
"MB827443","MC SPORTS BAR AND TAQUERIA    ","4025 N 1ST ST                 ","ABILENE             ","TX","79603","221","          ","2014/11", 000003817.66
"MB882946","MI BARRIO TEJANO              ","2902 N 2ND ST                 ","ABILENE             ","TX","79603","221","          ","2014/11", 000000778.47
"MB887649","MIGUEL'S MEX TEX CAFE         ","3001 S DANVILLE DR            ","ABILENE             ","TX","79605","221","          ","2014/11", 000000000.00
"MB859578","MUGSHOTZ BAR & GRILL          ","2534 S TREADAWAY BLVD         ","ABILENE             ","TX","79602","221","          ","2014/11", 000001439.76
"MB409136","MY PLACE                      ","5695 S 1ST ST - ROYAL INN     ","ABILENE             ","TX","79605","221","          ","2014/11", 000000770.70
"MB858744","NUEVA LUNA                    ","1082 S 2ND ST                 ","ABILENE             ","TX","79602","221","          ","2014/11", 000002055.22
"MB457521","OUTBACK STEAKHOUSE            ","4142 RIDGEMONT DR             ","ABILENE             ","TX","79606","221","          ","2014/11", 000002562.01
"NE162922","PARRAMORE POST NO 57, THE AMER","302 E SOUTH 11TH ST           ","ABILENE             ","TX","79602","221","          ","2012/08", 000000499.15
